2890,ликъ,Nb,12
2891,прѣстѫпити,V-,14
2892,козьлѧ,Nb,1
2893,изѣсти,V-,6
2894,питомъ,A-,1
2895,домовьнъ,A-,1
2896,строѥниѥ,Nb,2
2897,копати,V-,8
2898,корьць,Nb,1
2899,похвалити,V-,24
2900,икономъ,Nb,1
2901,мѫдрѣ,Df,1
2902,мамонинъ,A-,1
2903,оскѫдѣти,V-,10
2904,сьребролюбьць,Nb,1
2905,подражати,V-,14
2906,оправьдати,V-,3
2907,поръфѵра,Nb,1
2908,вѵссонъ,Nb,1
2909,лазаръ,Ne,55
2910,гноинъ,A-,1
2911,облизати,V-,1
2912,оустоудити,V-,1
2913,пламꙑ,Nb,14
2914,пропадь,Nb,1
2915,възмагати,V-,1
2916,засъвѣдѣтельствовати,V-,2
2917,мѫчьнъ,A-,2
2918,седморицеѭ,Df,4
2919,сѵкамина,Nb,1
2920,въздьрати,V-,1
2921,орати,V-,1
2922,вечерꙗти,V-,1
2923,самариꙗ,Ne,3
2924,въздаꙗти,V-,12
2925,сѫмьнѣниѥ,Nb,6
2926,погънати,V-,14
2927,подънебесьскъ,A-,3
2928,свьтѣти,V-,12
2929,лотовъ,A-,3
2930,саждати,V-,1
2931,лотъ,Ne,2
2932,одъждити,V-,3
2933,жоупелъ,Nb,2
2934,поминати,V-,17
2935,живити,V-,17
2936,срамлꙗти,V-,10
2937,дльгъ,A-,7
2938,застоꙗти,V-,1
2939,мьсть,Nb,16
2940,скоръ,A-,6
2941,надѣꙗти,V-,46
2942,оуничьжати,V-,1
2943,неправьдьникъ,Nb,3
2944,прѣлюбодѣи,Nb,2
2945,притѧжати,V-,3
2946,прьси,Nb,15
2947,закьхеи,Ne,6
2948,прѣди,Df,17
2949,сѵкомариꙗ,Nb,1
2950,потъщати,V-,12
2951,четворица,Nb,2
2952,занѥже,G-,5
2953,мънасъ,Nb,10
2954,гражданинъ,Nb,10
2955,цѣсарьствовати,V-,19
2956,придѣлати,V-,1
2957,оуброусъ,Nb,2
2958,ꙗръ,A-,3
2959,пѣнѧжьникъ,Nb,2
2960,истѧѕати#2,V-,4
2961,прѣдъстоꙗти,V-,9
2962,елеонъ,Ne,2
2963,прѣмьнь,A-,1
2964,къде,Df,5
2965,възврѣщи,V-,2
2966,низъхождениѥ,Nb,1
2967,оукрꙑти,V-,7
2968,осѣсти,V-,2
2969,разбити,V-,6
2970,посѣщениѥ,Nb,3
2971,състати,V-,1
2972,извѣстьнъ,A-,4
2973,оуꙗзвити,V-,3
2974,негъли,Df,14
2975,засѣдьникъ,Nb,1
2976,право,Df,7
2977,бещѧдьнъ,A-,3
2978,оулоучити,V-,4
2979,псалъмьскъ,A-,3
2980,прѣждезъваниѥ,Nb,2
2981,болѥ,Df,3
2982,нестроѥниѥ,Nb,1
2983,моръ,Nb,1
2984,страхованиѥ,Nb,1
2985,оумрьтвити,V-,17
2986,остоꙗти,V-,2
2987,мьщениѥ,Nb,3
2988,остриѥ,Nb,1
2989,плѣнити,V-,12
2990,тѫга,Nb,6
2991,нечаꙗниѥ,Nb,2
2992,възмѫщениѥ,Nb,5
2993,издꙑхати,V-,2
2994,прошибати,V-,1
2995,отѧжати,V-,1
2996,обѣданиѥ,Nb,1
2997,пиꙗньство,Nb,3
2998,въдварꙗти,V-,3
2999,искариотъ,Ne,2
3000,число,Nb,22
3001,желѣниѥ,Nb,1
3002,доидеже,G-,26
3003,вечерꙗниѥ,Nb,1
3004,пьрꙗ,Nb,11
3005,благодатель,Nb,1
3006,завѣщавати,V-,3
3007,завѣщати,V-,8
3008,нѣкогда,Df,7
3009,въмѣнити,V-,7
3010,довольно,Df,2
3011,остѫпити,V-,5
3012,врьжениѥ,Nb,1
3013,оукрѣплꙗти,V-,5
3014,подвигъ,Nb,17
3015,потъ,Nb,10
3016,каплꙗ,Nb,8
3017,капати,V-,6
3018,отърѣзати,V-,1
3019,стратигъ,Nb,6
3020,възгнѣтити,V-,8
3021,закрꙑти,V-,2
3022,вадити,V-,5
3023,развращати,V-,6
3024,възбранꙗти,V-,7
3025,радъ,A-,8
3026,желѣти,V-,5
3027,оукорити,V-,6
3028,вражьда,Nb,9
3029,крамола,Nb,3
3030,архиереискъ,A-,5
3031,посѫдити,V-,1
3032,повести,V-,3
3033,кѵринѣи,Nb,1
3034,иѥроусалимьскъ,A-,6
3035,сꙑръ,A-,1
3036,раздѣлꙗти,V-,3
3037,пристѫпати,V-,7
3038,придѣꙗти,V-,3
3039,евреискъ,A-,3
3040,раи,Nb,14
3041,помрькнѫти,V-,1
3042,позоръ,Nb,6
3043,никогдаже,Df,3
3044,рано,Df,7
3045,недомꙑслити,V-,3
3046,бльщати,V-,3
3047,приникнѫти,V-,7
3048,стадии,Nb,6
3049,емаоусъ,Ne,2
3050,клеопа,Ne,5
3051,оужасити,V-,4
3052,несъмꙑсльнъ,A-,6
3053,мѫдьнъ,A-,3
3054,приклонити,V-,13
3055,ищезнѫти,V-,11
3056,съвъкоупити,V-,5
3057,прѣломлѥниѥ,Nb,2
3058,съмѫтити,V-,11
3059,осѧѕати,V-,4
3060,сънѣдьнъ,A-,2
3061,бъчела,Nb,2
3062,сътъ,Nb,4
3063,псалъмъ,Nb,97
3064,обѣтованиѥ,Nb,4
3065,месиꙗ,Ne,2
3066,кифа,Ne,1
3067,натанаилъ,Ne,7
3068,издраилѣнинъ,Nb,1
3069,низъходити,V-,8
3070,кана,Ne,4
3071,водоносъ,Nb,3
3072,камѣнъ,A-,5
3073,почрѣти,V-,4
3074,архитриклинъ,Nb,3
3075,оупити,V-,5
3076,тачаи,A-,1
3077,начѧтъкъ,Nb,21
3078,бичь,Nb,2
3079,врьвь,Nb,2
3080,расꙑпати,V-,8
3081,опроврѣщи,V-,1
3082,коупльнъ,A-,1
3083,жалость,Nb,3
3084,въдаꙗти,V-,4
3085,имьже,G-,21
3086,никодимъ,Ne,12
3087,съвꙑше,Df,12
3088,камо,Du,15
3089,енънонъ,Ne,1
3090,салимъ,Ne,1
3091,сътѧѕаниѥ,Nb,1
3092,жениховъ,A-,2
3093,мьнити,V-,4
3094,съвѣдѣтельствиѥ,Nb,1
3095,запечатьлѣти,V-,5
3096,самарьскъ,A-,1
3097,сѵхарь,Ne,1
3098,искрь,R-,1
3099,самарѣнꙑни,Nb,2
3100,почрьпало,Nb,1
3101,глѫбокъ,A-,9
3102,почрьпати,V-,6
3103,поклоньникъ,Nb,1
3104,тъгдажде,Df,2
3105,плавъ,A-,1
3106,истовъ,A-,7
3107,кꙑи,Pr,12
3108,соулѣе,Df,1
3109,вьчера,Df,10
3110,кѫпѣль,Nb,10
3111,евреискꙑ,Df,5
3112,витезда,Ne,1
3113,притворъ,Nb,4
3114,движениѥ,Nb,1
3115,възмѫщати,V-,4
3116,вълазити,V-,10
3117,възмѫтити,V-,8
3118,оуклонити,V-,29
3119,зане,G-,18
3120,свьтѣниѥ,Nb,1
3121,никъдеже,Df,7
3122,тивериꙗдьскъ,A-,2
3123,аньдреи,Ne,6
3124,ѩчьнъ,A-,2
3125,селикъ,Pd,6
3126,въсхꙑтити,V-,15
3127,дꙑхати,V-,5
3128,грети,V-,1
3129,тивериꙗ,Ne,1
3130,манъна,Nb,4
3131,животьнъ,A-,21
3132,пьрѣти,V-,12
3133,пиво,Nb,2
3134,живлꙗти,V-,1
3135,скинопигиꙗ,Nb,1
3136,таи,Df,13
3137,ръпътъ,Nb,1
3138,льстити,V-,12
3139,прѣполовлѥниѥ,Nb,3
3140,обрѣзаниѥ,Nb,8
3141,обрѣзати#2,V-,1
3142,поискати,V-,3
3143,расѣꙗниѥ,Nb,2
3144,истещи,V-,6
3145,распьрꙗ,Nb,3
3146,оугодьнъ,A-,9
3147,свободити,V-,14
3148,свободь,A-,15
3149,чловѣкооубииць,Nb,1
3150,брьниѥ,Nb,12
3151,плиновениѥ,Nb,1
3152,силоуамль,A-,1
3153,иногда,Df,14
3154,сиць,Pd,25
3155,въздрастъ,Nb,15
3156,съложити,V-,6
3157,богочьтьць,Nb,1
3158,прѣлазити,V-,1
3159,инѫдоу,Df,2
3160,двьрьникъ,Nb,1
3161,пажить,Nb,6
3162,распѫдити,V-,1
3163,енкениꙗ,Nb,1
3164,богъ,Pd,2
3165,иждеже,Dq,20
3166,потъкнѫти,V-,6
3167,оусъпениѥ,Nb,6
3168,близньць,Ne,2
3169,оутѣшити,V-,16
3170,дома,Df,3
3171,просльзити,V-,11
3172,смрьдѣти,V-,5
3173,четврѣдьневьнъ,A-,3
3174,вꙑспрь,Df,5
3175,оукрои,Nb,5
3176,римлꙗнинъ,Nb,7
3177,ефремъ,Ne,5
3178,литра,Nb,2
3179,нардъ,Nb,1
3180,вонꙗ,Nb,6
3181,скриница,Nb,2
3182,финикъ,Nb,2
3183,осьль,A-,1
3184,пьшеничьнъ,A-,4
3185,громъ,Nb,8
3186,клепати,V-,3
3187,ослѣпити,V-,7
3188,лентии,Nb,3
3189,вълити,V-,1
3190,оумꙑвальница,Nb,1
3191,оумꙑвати,V-,4
3192,измꙑти,V-,4
3193,прѣльщениѥ,Nb,7
3194,съзирати,V-,1
3195,чѧдьце,Nb,2
3196,съмѫщати,V-,10
3197,ꙗможе,Df,1
3198,параклитъ,Nb,4
3199,сиръ,A-,10
3200,оустрашати,V-,3
3201,лоза,Nb,11
3202,розга,Nb,4
3203,отрѣбити,V-,2
3204,раждиѥ,Nb,1
3205,вълагати,V-,4
3206,съгарати,V-,1
3207,спꙑти,Df,6
3208,наставити,V-,27
3209,раждати,V-,15
3210,погꙑбѣльнъ,A-,1
3211,потокъ,Nb,10
3212,кедрьскъ,A-,1
3213,врьтъ,Nb,4
3214,свѣтило,Nb,11
3215,назареи,Nb,5
3216,мальхъ,Ne,1
3217,вънисти,V-,1
3218,ножьницѧ,Nb,1
3219,тьсть,Nb,2
3220,тети,V-,4
3221,прапрѫдьнъ,A-,3
3222,изводити,V-,7
3223,литострата,Ne,1
3224,гаввата,Ne,1
3225,сѫдоу,Df,1
3226,овѫдоу,Df,1
3227,титьлъ,Nb,3
3228,грьчьскꙑ,Df,2
3229,латиньскꙑ,Df,2
3230,хитонъ,Nb,2
3231,шьвенъ,A-,2
3232,истъкати,V-,2
3233,прѣдьрати,V-,1
3234,матизмъ,Nb,1
3235,клеоповъ,A-,2
3236,ѵсопъ,Nb,2
3237,придѣти,V-,1
3238,прѣклонити,V-,23
3239,прѣбити,V-,4
3240,голѣнь,Nb,5
3241,копии,Nb,1
3242,съмѣшениѥ,Nb,1
3243,змѵрьнъ,A-,1
3244,алгоуинъ,A-,1
3245,погрѣбати,V-,5
3246,сѵдарь,Nb,1
3247,особь,Df,7
3248,съвити,V-,2
3249,врьтоградарь,Nb,1
3250,доунѫти,V-,2
3251,близньць,Nb,2
3252,гвоздиинъ,A-,5
3253,епеньдитъ,Nb,1
3254,влѣщи,V-,12
3255,протръгнѫти,V-,1
3256,шѧтати,V-,1
3257,пооучити,V-,15
3258,тъщетьнъ,A-,4
3259,прѣдъстати,V-,5
3260,посмиꙗти,V-,8
3261,сионъ,Ne,36
3262,одрьжаниѥ,Nb,1
3263,оупасти,V-,8
3264,палица,Nb,6
3265,наказати,V-,12
3266,наказаниѥ,Nb,13
3267,ѥгда,G-,2
3268,абеселоумъ,Ne,2
3269,диѣпсалъмъ,F-,43
3270,застѫпьникъ,Nb,24
3271,застѫпити,V-,7
3272,вражьдовати,V-,6
3273,благословещениѥ,Nb,4
3274,вьнегда,Dq,16
3275,възꙑвати,V-,3
3276,пространити,V-,3
3277,тѧжькосрьдъ,A-,1
3278,въскѫѭ,Df,1
3279,соуѥтьнъ,A-,22
3280,оудивити,V-,6
3281,пожрьти,V-,67
3282,ꙗвити,V-,5
3283,въноушити,V-,8
3284,зъваниѥ,Nb,7
3285,приселити,V-,1
3286,законопрѣстѫпьникъ,Nb,9
3287,лъживъ,A-,2
3288,мрьзѣти,V-,3
3289,навести,V-,12
3290,отъврьстъ,A-,1
3291,грътань,Nb,11
3292,свои,Pk,22
3293,нечьстиѥ,Nb,10
3294,вꙑринѫти,V-,4
3295,щитъ,Nb,6
3296,вѣньчати,V-,14
3297,осмь,Mo,3
3298,оутроудити,V-,2
3299,въздꙑханиѥ,Nb,15
3300,постелꙗ,Nb,4
3301,оумочити,V-,2
3302,обетъшати,V-,7
3303,молѥниѥ,Nb,14
3304,оустꙑдѣти,V-,2
3305,пѣти,V-,68
3306,соусиинъ,A-,1
3307,немениинъ,Ne,1
3308,похꙑтити,V-,4
3309,львъ,Nb,26
3310,избавлꙗти,V-,6
3311,прьсть,Nb,10
3312,FIXME,Nb,7
3313,вꙑсота,Nb,21
3314,незълоба,Nb,8
3315,правьдьно,Df,3
3316,сѫдитель,Nb,1
3317,трьпѣливъ,A-,7
3318,наводити,V-,4
3319,оцѣстити,V-,13
3320,лѫкъ,Nb,16
3321,отъвлѣщи,V-,1
3322,стрѣла,Nb,17
3323,ровъ,Nb,20
3324,изрꙑти,V-,2
3325,чоудьнъ,A-,21
3326,вельлѣпота,Nb,9
3327,прѣвꙑше,Df,2
3328,раздроушити,V-,17
3329,мьстьникъ,Nb,3
3330,посѣщати,V-,2
3331,оумьнити,V-,3
3332,покорити,V-,28
3333,польскъ,A-,3
3334,сѣдильна,Nb,16
3335,гꙑбнѫти,V-,2
3336,нечьстивъ,A-,46
3337,вражии,A-,10
3338,правꙑни,Nb,3
3339,прибѣжище,Nb,17
3340,начинаниѥ,Nb,7
3341,оугльбнѫти,V-,2
3342,оувѧзнѫти,V-,3
3343,сѫдьба,Nb,31
3344,забꙑвати,V-,5
3345,законодавьць,Nb,1
3346,гръдость,Nb,2
3347,възгарати,V-,1
3348,оувѧзати,V-,5
3349,благословествити,V-,32
3350,раздражити,V-,8
3351,оскврьнꙗти,V-,2
3352,оуделѣти,V-,1
3353,горѥсть,Nb,6
3354,прѣсѣдѣти,V-,2
3355,лаꙗтель,Nb,1
3356,възирати,V-,17
3357,ограда,Nb,4
3358,съмѣрьнъ,A-,1
3359,оудоблꙗти,V-,6
3360,съмотрꙗти,V-,2
3361,желаниѥ,Nb,12
3362,оуготованиѥ,Nb,3
3363,прѣвитати,V-,1
3364,врабии,Nb,1
3365,налѧщи,V-,6
3366,тоулъ,Nb,1
3367,състрѣлꙗти,V-,4
3368,мракъ,Nb,6
3369,вѣжда,Nb,2
3370,боурьнъ,A-,6
3371,оумалити,V-,6
3372,льстивъ,A-,17
3373,вельрѣчивъ,A-,1
3374,страсть,Nb,66
3375,раждещи,V-,28
3376,оцѣщениѥ,Nb,4
3377,отъвращати,V-,9
3378,оукрѣпити,V-,18
3379,благодѣꙗти,V-,3
3380,растьлѣти,V-,2
3381,омразити,V-,2
3382,благостꙑни,Nb,7
3383,оустрашити,V-,14
3384,боꙗзнь,Nb,14
3385,ижде,Dq,20
3386,обитати,V-,3
3387,оульстити,V-,1
3388,мꙑто,Nb,2
3389,тѣлопьсаниѥ,Nb,6
3390,немощь,Nb,17
3391,оуѩдрити,V-,3
3392,оустраꙗти,V-,4
3393,допасти,V-,1
3394,дрьжавьнъ,A-,3
3395,въразоумити,V-,7
3396,исто,Nb,4
3397,лѧдвиинъ,A-,1
3398,прѣдъзьрѣти,V-,1
3399,истьлѣниѥ,Nb,18
3400,красота,Nb,13
3401,стѫпъ,Nb,12
3402,зѣница,Nb,2
3403,острастити,V-,1
3404,тоукъ,Nb,6
3405,ловъ,Nb,4
3406,скѵмьнъ,Nb,4
3407,съкровьнъ,A-,3
3408,отълѣкъ,Nb,2
3409,пѣснь,Nb,78
3410,саоуловъ,A-,2
3411,избавитель,Nb,12
3412,защитьникъ,Nb,8
3413,трепетьнъ,A-,3
3414,дꙑмъ,Nb,7
3415,въспланѫти,V-,1
3416,ѫгль,Nb,5
3417,примракъ,Nb,1
3418,херовимъ,Nb,19
3419,летѣти,V-,3
3420,закровъ,Nb,1
3421,аерьнъ,A-,1
3422,възгрьмѣти,V-,2
3423,разгънати,V-,4
3424,запрѣщениѥ,Nb,9
3425,дъхновениѥ,Nb,3
3426,озълоблѥниѥ,Nb,2
3427,подъѩтель,Nb,1
3428,чистота,Nb,14
3429,нечьстовати,V-,1
3430,непорочьнъ,A-,21
3431,стръпътивъ,A-,2
3432,прѣлѣсти,V-,2
3433,стѣна,Nb,15
3434,ѥлень,Nb,13
3435,поставлꙗти,V-,10
3436,наоучати,V-,3
3437,мѣдьнъ,A-,5
3438,защищениѥ,Nb,1
3439,оуширити,V-,1
3440,плесно,Nb,2
3441,мощь,Nb,7
3442,постоꙗти,V-,4
3443,съпѧти,V-,3
3444,хрьбьтъ,Nb,11
3445,истънити,V-,3
3446,брьньнъ,A-,2
3447,погладити,V-,2
3448,прѣрѣканиѥ,Nb,6
3449,сълъгати,V-,16
3450,охрънѫти,V-,1
3451,благословествьнъ,A-,4
3452,гнѣвьнъ,A-,2
3453,възвеличати,V-,2
3454,цѣсарѥвъ,A-,8
3455,помазаньникъ,Nb,1
3456,творъ,Nb,1
3457,отъригати,V-,3
3458,вѣщаниѥ,Nb,1
3459,чрьтогъ,Nb,7
3460,исполинъ,Nb,3
3461,сърѣтаниѥ,Nb,1
3462,топлота,Nb,7
3463,обращати,V-,15
3464,оумѫдрѣти,V-,2
3465,сладъкъ,A-,26
3466,вънѥгда,Dq,6
3467,възданиѥ,Nb,5
3468,грѣхъпаданиѥ,Nb,2
3469,пощѧдѣти,V-,13
3470,пооучениѥ,Nb,13
3471,свѧтꙑни,Nb,15
3472,вьсесъжагаѥмъ,A-,7
3473,тоучьнъ,A-,5
3474,конь,Nb,22
3475,лоукаваръ,Ne,1
3476,възрадовати,V-,4
3477,хотѣниѥ,Nb,6
3478,благословениѥ,Nb,3
3479,благостьнъ,A-,1
3480,длъгота,Nb,5
3481,помꙑслити,V-,36
3482,съставити,V-,17
3483,ѫтрьнь,A-,6
3484,оуничьжениѥ,Nb,7
3485,близъ,Df,8
3486,помагати,V-,14
3487,рикати,V-,5
3488,излити,V-,3
3489,воскъ,Nb,6
3490,посрѣдѣ,R-,61
3491,прильнѫти,V-,1
3492,съвести,V-,7
3493,зълобивъ,A-,3
3494,пригвоздити,V-,12
3495,оудалити,V-,13
3496,застѫплѥниѥ,Nb,8
3497,пьсии,A-,3
3498,львовъ,A-,6
3499,инорожь,A-,2
3500,въсхвалити,V-,26
3501,похвала,Nb,12
3502,ѩзꙑчьнъ,A-,2
3503,поработати,V-,5
3504,паствиньнъ,A-,1
3505,покоинъ,A-,2
3506,поити,V-,41
3507,оумастити,V-,2
3508,оупаꙗти,V-,1
3509,насоуѥ,Df,1
3510,благословествениѥ,Nb,5
3511,безаконьновати,V-,5
3512,невѣждьство,Nb,1
3513,ненавидѣниѥ,Nb,1
3514,незълобивъ,A-,2
3515,приплести,V-,2
3516,тѧжити,V-,2
3517,законопрѣстѫпьнъ,A-,7
3518,въселѥниѥ,Nb,2
3519,благословесьстовати,V-,1
3520,помазаниѥ,Nb,2
3521,просвѣщениѥ,Nb,7
3522,защититель,Nb,8
3523,зълобовати,V-,2
3524,въплъчити,V-,2
3525,плъкъ,Nb,8
3526,хвалѥниѥ,Nb,5
3527,въскликновениѥ,Nb,2
3528,отъринѫти,V-,24
3529,мѫжати,V-,4
3530,въздѣти,V-,19
3531,процвисти,V-,8
3532,исхождениѥ,Nb,5
3533,овьнь,A-,2
3534,кедръ,Nb,7
3535,ливаньскъ,A-,5
3536,просѣкати,V-,1
3537,сътрѧсати,V-,3
3538,кадискъ,A-,1
3539,дѫбрава,Nb,4
3540,насѣлꙗти,V-,1
3541,свѧщениѥ,Nb,3
3542,подъѩти,V-,9
3543,обилиѥ,Nb,9
3544,доброта,Nb,34
3545,растръгати,V-,2
3546,изѩти,V-,3
3547,прѣпитѣти,V-,6
3548,извести,V-,9
3549,рѣснота,Nb,36
3550,скръбити,V-,3
3551,ништета,Nb,6
3552,рѫжениѥ,Nb,1
3553,благость,Nb,12
3554,остоꙗниѥ,Nb,3
3555,ниже,C-,2
3556,отѧготѣти,V-,2
3557,въньзнѫти,V-,3
3558,трьнъ,Nb,2
3559,нечьсть,Nb,6
3560,мъскъ,Nb,1
3561,бръзда,Nb,1
3562,оузда,Nb,5
3563,челюсть,Nb,2
3564,въстѧгнѫти,V-,2
3565,гѫсли,Nb,13
3566,псалътꙑрь,Nb,12
3567,десѧтистроуньнъ,A-,3
3568,въсклицаниѥ,Nb,4
3569,и,Pr,3
3570,мъножьствиѥ,Nb,2
3571,измѣнити,V-,21
3572,авимелехъ,Ne,1
3573,оплъчити,V-,2
3574,обнищати,V-,5
3575,съхранꙗти,V-,4
3576,прѣгрѣшити,V-,3
3577,брати,V-,18
3578,исоунѫти,V-,1
3579,заврѣти,V-,1
3580,пльзъкъ,A-,2
3581,поганꙗти,V-,1
3582,ашоуть,Df,2
3583,насладити,V-,18
3584,расхꙑщати,V-,4
3585,въз,R-,6
3586,бещѧдиѥ,Nb,1
3587,огавиѥ,Nb,1
3588,ꙗдра,Nb,5
3589,оугаждати,V-,7
3590,сѣтовати,V-,6
3591,оумилити,V-,4
3592,подражаниѥ,Nb,7
3593,порадовати,V-,6
3594,помиѕати,V-,1
3595,мирьно,Df,1
3596,раширити,V-,4
3597,пожрѣти,V-,7
3598,срамъ,Nb,8
3599,вельрѣчевати,V-,3
3600,FIXME,V-,2
3601,вълъстити,V-,1
3602,оублажити,V-,7
3603,бездъниѥ,Nb,3
3604,пробавити,V-,1
3605,грѣшьничь,A-,6
3606,рьвьновати,V-,5
3607,лѫкавьновати,V-,7
3608,завидѣти,V-,6
3609,злакъ,Nb,1
3610,населити,V-,2
3611,повинѫти,V-,12
3612,съпѣти,V-,6
3613,законопрѣстѫплѥниѥ,Nb,2
3614,поскрьжьтати,V-,2
3615,люто,A-,2
3616,ищазати,V-,6
3617,заимати,V-,1
3618,миловати,V-,21
3619,порѫтити,V-,1
3620,подъимати,V-,4
3621,състарѣти,V-,4
3622,вꙑгънати,V-,5
3623,запѧти,V-,6
3624,прѣвъзносити,V-,1
